Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/product-reviews/9SIQT8TOJO,1764,0,48,81.02510008221438,24.08392899815226,488.8994860011735,1060.0,1.25109132115223,0.0,48,70,93,120,190,250,320,390,490,490,490
GET,/api/product-reviews/HQTGWGPNH4,1869,0,47,81.50952089833105,23.39429099811241,536.3324209974962,1081.0,1.3255610426493867,0.0,47,70,95,120,190,250,330,400,520,540,540
GET,/api/product-reviews/L9ECAV7KIM,1875,0,44,69.74244274662342,23.3844189933734,630.1274630022817,993.0,1.3298164553063672,0.0,44,61,77,91,160,210,260,320,560,630,630
GET,/api/product-reviews/LS4PSXUNUM,1861,0,48,81.83114991938395,23.948592999659013,655.1264660010929,1060.0,1.3198871591067463,0.0,48,70,98,120,190,240,330,400,570,660,660
GET,/api/product-reviews/OLJCESPC7Z,1883,0,46,79.82207877426194,24.094020001939498,579.6898410044378,1060.0,1.3354903388490076,0.0,46,66,92,110,190,250,320,390,530,580,580
GET,/api/products/0PUK6V6EV0,15071,0,13,34.16020908087971,3.8286260023596697,502.22769800166134,421.0,10.68888735889187,0.0,13,26,40,52,86,140,200,250,370,480,500
GET,/api/products/1YMWWN1N4O,14820,0,13,33.79195336201077,3.8999270036583766,497.578661001171,888.0,10.510869262741526,0.0,13,25,39,51,85,140,200,250,370,440,500
GET,/api/products/2ZYFJ3GM2N,15087,0,13,34.01681086997322,3.8094249975983985,463.09332200326025,556.0,10.700235125977152,0.0,13,25,40,51,87,140,200,250,370,450,460
GET,/api/products/66VCHSJNUP,14919,1,12,33.59397753636213,3.926378005417064,452.14450499770464,493.97325558013273,10.5810835715817,0.0007092354428300624,12,25,39,50,86,140,200,240,350,430,450
GET,/api/products/6E92ZMYYFZ,15195,0,13,33.937820941334486,3.837473996100016,471.1346920012147,475.0,10.776832553802798,0.0,13,25,40,51,87,140,200,240,370,450,470
GET,/api/products/9SIQT8TOJO,15047,2,13,33.50762999903163,3.792862997215707,556.5285370030324,777.9092177842759,10.67186570826395,0.001418470885660125,13,25,39,51,85,130,200,240,350,550,560
GET,/api/products/HQTGWGPNH4,15304,0,12,33.45213850058217,3.8724929981981404,555.6993150021299,739.0,10.854139217071275,0.0,12,25,39,50,85,140,200,240,350,440,560
GET,/api/products/L9ECAV7KIM,15088,0,12,34.4211591197384,3.7651000020559877,566.1119540018262,735.0,10.700944361419982,0.0,12,26,40,52,88,140,210,250,390,550,570
GET,/api/products/LS4PSXUNUM,15183,3,12,33.45905358931167,2.678156000911258,515.9845590023906,528.9142461964038,10.768321728488838,0.0021277063284901873,12,24,39,50,86,130,200,240,360,450,520
GET,/api/products/OLJCESPC7Z,15016,1,12,33.56533000273955,3.825598003459163,493.9470559984329,505.97262919552475,10.649879409536217,0.0007092354428300624,12,25,39,50,85,130,200,250,380,460,490
GET,/api/recommendations?productIds=0PUK6V6EV0,2791,0,75,129.13325858614652,14.136072997644078,1010.7052320017829,2531.9623790756,1.9794761209387042,0.0,75,120,170,210,310,420,530,590,880,1000,1000
GET,/api/recommendations?productIds=1YMWWN1N4O,2875,0,75,130.09724443860645,13.598436999018304,1271.9167019968154,2332.695304347826,2.0390518981364294,0.0,75,120,170,210,310,410,530,630,780,1300,1300
GET,/api/recommendations?productIds=2ZYFJ3GM2N,2805,0,74,129.24217769729617,15.209610995952971,1163.1905039976118,2479.7493761140818,1.989405417138325,0.0,74,120,170,210,310,430,530,600,930,1200,1200
GET,/api/recommendations?productIds=66VCHSJNUP,2827,0,74,126.22527331190719,14.606912998715416,812.8709580050781,2502.3236646621863,2.0050085968805864,0.0,74,120,170,200,310,410,500,560,750,810,810
GET,/api/recommendations?productIds=6E92ZMYYFZ,2767,0,73,124.23028153123886,14.442899999266956,1037.9472130007343,2520.3111673292374,1.9624544703107827,0.0,73,110,160,200,290,390,500,610,840,1000,1000
GET,/api/recommendations?productIds=9SIQT8TOJO,2863,0,76,129.92955601088474,13.032113005465362,880.4603530006716,2377.960880195599,2.030541072822469,0.0,76,120,160,200,320,420,530,600,840,880,880
GET,/api/recommendations?productIds=HQTGWGPNH4,2777,0,75,131.86589888411456,13.500469998689368,847.2646419977536,2395.453006841916,1.9695468247390835,0.0,75,120,180,210,320,420,540,590,790,850,850
GET,/api/recommendations?productIds=L9ECAV7KIM,2825,1,74,125.93360283399161,12.542771000880748,1009.6927519989549,2396.760353982301,2.0035901259949265,0.0007092354428300624,74,120,170,200,310,400,500,570,760,1000,1000
GET,/api/recommendations?productIds=LS4PSXUNUM,2972,0,76,129.88875818849857,16.191101996810175,1015.7614269992337,2493.374158815612,2.1078477360909456,0.0,76,120,170,210,320,420,510,570,850,1000,1000
GET,/api/recommendations?productIds=OLJCESPC7Z,2897,0,72,125.31153508145808,14.248503997805528,837.8029919986147,2499.0783569209525,2.054655077878691,0.0,72,120,170,200,300,400,520,590,740,840,840
,Aggregated,339100,10,21,53.05336590172285,2.678156000911258,1271.9167019968154,993.5750457092303,240.50173866367416,0.0070923544283006245,21,42,62,78,140,210,300,380,600,810,1300
