Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/products/9SIQT8TOJO,3625,0,6,6.919280419305794,3.9890580001156195,106.43664199960767,778.0,1.8049945925809026,0.0,6,6,6,7,8,10,21,31,74,110,110
GET,/api/products/HQTGWGPNH4,3700,0,6,7.2159025797336165,4.0711720002946095,117.78345399943646,739.0,1.8423393082894728,0.0,6,6,6,7,8,12,24,41,89,120,120
GET,/api/products/L9ECAV7KIM,3666,0,6,6.9286406781159915,3.9065279997885227,122.71801299993967,735.0,1.8254097038349208,0.0,6,6,6,7,8,11,19,30,84,120,120
GET,/api/products/LS4PSXUNUM,3665,0,6,7.1936461178771385,4.063864000272588,111.44550399967557,529.0,1.82491177429214,0.0,6,6,7,7,8,11,25,38,94,110,110
GET,/api/products/OLJCESPC7Z,3685,0,6,7.153134621703714,4.03665199974057,240.3794049996577,506.0,1.8348703651477587,0.0,6,6,6,7,8,11,23,39,86,240,240
GET,/api/recommendations?productIds=0PUK6V6EV0,674,0,25,29.857216621663603,13.222472000052221,135.3687880000507,2539.954005934718,0.33560451183435264,0.0,25,27,29,31,38,48,93,110,140,140,140
GET,/api/recommendations?productIds=1YMWWN1N4O,703,0,26,29.829445486472185,13.15452099970571,198.82948699978442,2325.972972972973,0.3500444685749998,0.0,26,27,29,31,36,47,80,100,200,200,200
GET,/api/recommendations?productIds=2ZYFJ3GM2N,718,0,25,30.120825551528817,16.07229399996868,190.80488700001297,2480.424791086351,0.3575134117167139,0.0,25,27,28,30,36,53,94,120,190,190,190
GET,/api/recommendations?productIds=66VCHSJNUP,725,0,25,29.6118201724086,13.69950299977063,220.5511820002357,2510.769655172414,0.3609989185161805,0.0,25,27,29,30,35,47,92,110,220,220,220
GET,/api/recommendations?productIds=6E92ZMYYFZ,724,0,26,29.92726382318746,22.50376400024834,148.34966999933386,2513.1588397790056,0.36050098897339955,0.0,26,27,29,30,36,46,93,110,150,150,150
GET,/api/recommendations?productIds=9SIQT8TOJO,682,0,26,29.58697994723037,12.025123000057647,124.27312500039989,2388.391495601173,0.33958794817660015,0.0,26,27,29,30,38,47,84,95,120,120,120
GET,/api/recommendations?productIds=HQTGWGPNH4,683,0,26,30.216121931197094,10.451884999383765,172.03649100065377,2414.3865300146413,0.3400858777193811,0.0,26,27,29,31,40,55,87,110,170,170,170
GET,/api/recommendations?productIds=L9ECAV7KIM,718,0,26,29.565762461002972,13.079274000119767,158.27280799931032,2403.366295264624,0.3575134117167139,0.0,26,27,29,31,37,46,85,96,160,160,160
GET,/api/recommendations?productIds=LS4PSXUNUM,650,0,26,29.595549644615787,11.884417000146641,130.22442999954364,2499.896923076923,0.3236542028076101,0.0,26,27,28,30,38,49,82,100,130,130,130
GET,/api/recommendations?productIds=OLJCESPC7Z,680,0,25,29.321664182348552,13.168227999813098,150.6633220005824,2481.3735294117646,0.3385920890910383,0.0,25,27,28,30,37,45,75,100,150,150,150
,Aggregated,83552,0,7,12.99200281223599,3.8915169998290366,626.6890650003916,1003.4606831673689,41.60300915843298,0.0,7,9,11,24,29,37,56,71,130,230,630
